N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
636.0,KBSTAR 코스피,22195.0,540.0,-2.38%,0.0,,,
637.0,사조동아원,1085.0,50.0,-4.41%,500.0,4121.0,4488.0,191.0
638.0,TIGER 200선물인버스2X,4030.0,190.0,+4.95%,0.0,,,
639.0,샘표,52900.0,12150.0,+29.82%,1000.0,3490.0,4427.0,219.0
640.0,노루페인트,7600.0,420.0,-5.24%,500.0,7309.0,6706.0,255.0
641.0,한솔테크닉스,4705.0,335.0,-6.65%,5000.0,14906.0,7887.0,-43.0
642.0,컨버즈,4100.0,0.0,0.00%,500.0,409.0,330.0,-19.0
643.0,TIGER 글로벌4차산업혁신기술(합성 H),13205.0,175.0,-1.31%,0.0,,,
644.0,KODEX 은행,5500.0,35.0,-0.63%,0.0,,,
645.0,무학,5220.0,310.0,-5.61%,200.0,1269.0,6466.0,-9.0
646.0,제일파마홀딩스,9210.0,370.0,-3.86%,500.0,7626.0,8924.0,-90.0
647.0,에이블씨엔씨,5430.0,270.0,-4.74%,500.0,2629.0,1938.0,-224.0
648.0,샘표식품,32000.0,750.0,+2.40%,500.0,3487.0,3275.0,235.0
649.0,태경비케이,5260.0,650.0,-11.00%,500.0,1952.0,3324.0,196.0
650.0,대영포장,1330.0,55.0,-3.97%,500.0,3226.0,2461.0,122.0
651.0,세아특수강,16800.0,500.0,-2.89%,5000.0,8958.0,6511.0,354.0
652.0,SOL 200TR,9870.0,245.0,-2.42%,0.0,,,
653.0,신흥,15100.0,200.0,-1.31%,500.0,1269.0,1386.0,130.0
654.0,삼양통상,47750.0,1650.0,-3.34%,5000.0,1940.0,4590.0,364.0
655.0,KODEX 미국달러선물,12795.0,155.0,+1.23%,0.0,,,
656.0,노루홀딩스,10750.0,700.0,-6.11%,500.0,9552.0,10555.0,267.0
657.0,디와이,5340.0,510.0,-8.72%,500.0,9983.0,8600.0,468.0
658.0,DB,698.0,19.0,-2.65%,500.0,3269.0,6020.0,235.0
659.0,TIGER 미국MSCI리츠(합성 H),11270.0,375.0,-3.22%,0.0,,,
660.0,신원,1460.0,10.0,-0.68%,500.0,8794.0,5036.0,216.0
661.0,아남전자,1805.0,130.0,-6.72%,500.0,3598.0,2720.0,151.0
662.0,대창단조,4860.0,150.0,-2.99%,500.0,3544.0,2985.0,295.0
663.0,디아이,4405.0,135.0,-2.97%,500.0,2266.0,2491.0,165.0
664.0,KODEX 장기종합채권(AA-이상)액티브KAP,80335.0,765.0,-0.94%,0.0,,,
665.0,TIGER 헬스케어,25085.0,65.0,+0.26%,0.0,,,
666.0,현대약품,4295.0,145.0,+3.49%,500.0,1398.0,1639.0,-16.0
667.0,미원화학,62200.0,400.0,-0.64%,1000.0,1975.0,1338.0,128.0
668.0,강남제비스코,21000.0,1300.0,-5.83%,1000.0,5910.0,9040.0,-127.0
669.0,KINDEX 종합채권(AA-이상)KIS액티브,89450.0,0.0,0.00%,0.0,,,
670.0,KODEX 미국나스닥100레버리지(합성 H),4260.0,190.0,-4.27%,0.0,,,
671.0,미래에셋글로벌리츠,4655.0,65.0,+1.42%,1000.0,83.0,3119.0,-32.0
672.0,조선선재,107500.0,5500.0,-4.87%,500.0,682.0,1395.0,141.0
673.0,KBSTAR iSelect메타버스,6090.0,345.0,-5.36%,0.0,,,
674.0,퍼스텍,2780.0,195.0,-6.55%,500.0,1367.0,1856.0,43.0
675.0,고려산업,5350.0,260.0,-4.63%,1000.0,2135.0,2386.0,49.0
676.0,KODEX 배당가치,10420.0,235.0,-2.21%,0.0,,,
677.0,벽산,1940.0,70.0,-3.48%,500.0,4714.0,5054.0,85.0
678.0,KODEX 차이나항셍테크,5705.0,20.0,-0.35%,0.0,,,
679.0,KBSTAR IT플러스,14040.0,445.0,-3.07%,0.0,,,
680.0,한솔홀딩스,3100.0,40.0,-1.27%,1000.0,4136.0,6537.0,184.0
681.0,KODEX Fn Top10동일가중,6775.0,145.0,-2.10%,0.0,,,
682.0,대신증권2우B,12950.0,300.0,-2.26%,5000.0,,,
683.0,KBSTAR KIS국고채30년Enhanced,62255.0,620.0,-0.99%,0.0,,,
684.0,한국특강,2135.0,115.0,-5.11%,500.0,6915.0,4587.0,400.0
685.0,대한화섬,97400.0,2600.0,-2.60%,5000.0,1173.0,9078.0,32.0
686.0,유화증권,2280.0,15.0,-0.65%,1000.0,223.0,7347.0,76.0
687.0,일성건설,2390.0,105.0,-4.21%,500.0,4162.0,3793.0,108.0
688.0,인천도시가스,29500.0,550.0,+1.90%,5000.0,5042.0,3606.0,32.0
689.0,세종공업,4630.0,330.0,-6.65%,500.0,15881.0,11801.0,-42.0
690.0,아시아나IDT,11550.0,550.0,-4.55%,500.0,1747.0,2221.0,73.0
691.0,미창석유,73300.0,1300.0,-1.74%,5000.0,4063.0,3476.0,355.0
692.0,황금에스티,7500.0,850.0,-10.18%,500.0,2710.0,4316.0,412.0
693.0,성창기업지주,1825.0,85.0,-4.45%,500.0,1979.0,7037.0,105.0
694.0,두산퓨얼셀1우,9500.0,400.0,-4.04%,100.0,,,
695.0,수산중공업,2345.0,55.0,-2.29%,500.0,2530.0,2361.0,143.0
696.0,디아이씨,3250.0,135.0,-3.99%,500.0,5901.0,6289.0,273.0
697.0,SNT에너지,16800.0,550.0,-3.17%,500.0,1711.0,3321.0,133.0
698.0,한국석유,9920.0,10.0,+0.10%,500.0,6289.0,3421.0,156.0
699.0,TRUE 코스피 양매도 5% OTM ETN,8390.0,110.0,-1.29%,0.0,,,
700.0,KODEX 미국S&P500선물(H),17425.0,315.0,-1.78%,0.0,,,
701.0,TIGER 코스닥150,9800.0,335.0,-3.31%,0.0,,,
702.0,한컴라이프케어,4520.0,170.0,+3.91%,200.0,1211.0,2141.0,48.0
703.0,경보제약,5200.0,270.0,-4.94%,500.0,1707.0,2370.0,-66.0
704.0,미래에셋 코스피 양매도 5% OTM ETN,8250.0,0.0,0.00%,0.0,,,
705.0,경동도시가스,20950.0,250.0,-1.18%,2500.0,14572.0,9045.0,271.0
706.0,신일전자,1725.0,55.0,-3.09%,500.0,1935.0,1221.0,96.0
707.0,이지스레지던스리츠,4295.0,10.0,-0.23%,1000.0,313.0,2945.0,255.0
708.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12175.0,0.0,0.00%,0.0,,,
709.0,TIGER 현대차그룹+펀더멘털,20665.0,700.0,-3.28%,0.0,,,
710.0,마스턴프리미어리츠,4570.0,60.0,-1.30%,1000.0,,,
711.0,전방,72300.0,700.0,+0.98%,5000.0,1337.0,3833.0,74.0
712.0,TIGER 투자등급회사채액티브,98215.0,80.0,+0.08%,0.0,,,
713.0,대동전자,11500.0,700.0,-5.74%,500.0,436.0,2110.0,22.0
714.0,TRUE 레버리지 천연가스 선물 ETN(H),12030.0,1220.0,-9.21%,0.0,,,
715.0,화성산업,11800.0,700.0,-5.60%,5000.0,4222.0,8080.0,286.0
716.0,HDC현대EP,3750.0,150.0,-3.85%,500.0,8598.0,5829.0,284.0
717.0,인지컨트롤스,7800.0,470.0,-5.68%,500.0,4849.0,5434.0,20.0
718.0,서연,5090.0,250.0,-4.68%,500.0,24793.0,21379.0,837.0
719.0,KCTC,3970.0,130.0,-3.17%,500.0,6947.0,5323.0,296.0
720.0,극동유화,3415.0,35.0,-1.01%,500.0,9648.0,3219.0,205.0
721.0,ARIRANG 코스피TR,11220.0,280.0,-2.43%,0.0,,,
722.0,대원화성,2850.0,255.0,-8.21%,500.0,1133.0,1358.0,-84.0
723.0,종근당바이오,21400.0,900.0,-4.04%,2500.0,1422.0,2985.0,-114.0
724.0,한라,3100.0,80.0,-2.52%,5000.0,14753.0,15214.0,786.0
725.0,태경케미컬,10100.0,900.0,-8.18%,500.0,541.0,1607.0,121.0
726.0,동양철관,985.0,20.0,-1.99%,500.0,1820.0,1860.0,-32.0
727.0,광전자,2020.0,105.0,-4.94%,500.0,1738.0,2390.0,69.0
728.0,한국ANKOR유전,1670.0,15.0,+0.91%,0.0,,,
729.0,센트랄모텍,13400.0,600.0,-4.29%,500.0,3684.0,2781.0,36.0
730.0,한양증권,9000.0,150.0,-1.64%,5000.0,8742.0,16334.0,1162.0
731.0,TIGER 코스피,22355.0,550.0,-2.40%,0.0,,,
732.0,에이플러스에셋,5010.0,350.0,-6.53%,500.0,2580.0,2856.0,57.0
733.0,KODEX 국고채3년,55185.0,30.0,+0.05%,0.0,,,
734.0,한국공항,35500.0,400.0,-1.11%,5000.0,3455.0,3839.0,-9.0
735.0,KODEX 미국메타버스나스닥액티브,6650.0,60.0,-0.89%,0.0,,,
736.0,SK이노베이션우,90000.0,3700.0,-3.95%,5000.0,,,
737.0,한국화장품,6950.0,320.0,-4.40%,500.0,670.0,485.0,-32.0
738.0,KOSEF 단기자금,101645.0,5.0,0.00%,0.0,,,
739.0,삼일제약,8130.0,330.0,+4.23%,500.0,1342.0,2264.0,4.0
740.0,조흥,184000.0,2000.0,-1.08%,5000.0,2509.0,2676.0,191.0
741.0,조광페인트,8600.0,390.0,-4.34%,500.0,2385.0,3470.0,-88.0
742.0,한국내화,2680.0,110.0,-3.94%,500.0,2717.0,3579.0,86.0
743.0,KODEX 미국나스닥100선물(H),14040.0,255.0,-1.78%,0.0,,,
744.0,한신공영,9390.0,310.0,-3.20%,5000.0,13111.0,21199.0,446.0
745.0,TIGER 미국채10년선물,12440.0,55.0,+0.44%,0.0,,,
746.0,대구백화점,9980.0,120.0,-1.19%,5000.0,818.0,4866.0,-181.0
747.0,NI스틸,3770.0,170.0,-4.31%,500.0,2482.0,3411.0,312.0
748.0,삼익악기,1190.0,65.0,-5.18%,500.0,2954.0,5853.0,333.0
749.0,대창,1180.0,80.0,-6.35%,500.0,12776.0,8107.0,603.0
750.0,한진중공업홀딩스,3635.0,40.0,+1.11%,5000.0,8880.0,18378.0,446.0
751.0,KODEX 차이나과창판STAR50(합성),7645.0,145.0,-1.86%,0.0,,,
752.0,세이브존I&C,2600.0,20.0,-0.76%,1000.0,1222.0,5643.0,110.0
753.0,쌍방울,405.0,14.0,-3.34%,500.0,970.0,3956.0,-23.0
754.0,깨끗한나라,2855.0,145.0,-4.83%,1000.0,5787.0,5987.0,130.0
755.0,엔에이치스팩19호,2060.0,0.0,0.00%,100.0,0.0,1158.0,-1.0
756.0,TIGER 중국소비테마,6375.0,145.0,-2.22%,0.0,,,
757.0,대양금속,3260.0,120.0,-3.55%,500.0,2034.0,1575.0,152.0
758.0,TIGER 인버스,6050.0,140.0,+2.37%,0.0,,,
759.0,화천기계,4755.0,765.0,-13.86%,500.0,1759.0,1559.0,13.0
760.0,CJ우,46250.0,600.0,-1.28%,5000.0,,,
761.0,HANARO 200TR,34485.0,880.0,-2.49%,0.0,,,
762.0,신송홀딩스,8740.0,660.0,+8.17%,500.0,1864.0,2482.0,69.0
763.0,모나리자,2825.0,125.0,-4.24%,500.0,1064.0,940.0,34.0
764.0,대유플러스,851.0,48.0,-5.34%,500.0,5120.0,5944.0,132.0
765.0,만호제강,24750.0,550.0,+2.27%,1000.0,2537.0,2570.0,2.0
766.0,와이투솔루션,640.0,20.0,-3.03%,500.0,1015.0,1185.0,-45.0
767.0,삼원강재,2540.0,55.0,-2.12%,500.0,3000.0,2707.0,95.0
768.0,디와이파워,9200.0,660.0,-6.69%,500.0,4372.0,3420.0,422.0
769.0,TIGER 반도체,23190.0,620.0,-2.60%,0.0,,,
770.0,SH에너지화학,909.0,34.0,-3.61%,500.0,1398.0,1196.0,3.0
771.0,이아이디,1065.0,50.0,-4.48%,200.0,2224.0,5193.0,-205.0
772.0,TIGER 미디어컨텐츠,5645.0,340.0,-5.68%,0.0,,,
773.0,동방,2100.0,50.0,-2.33%,1000.0,5959.0,5313.0,278.0
774.0,크라운제과,8030.0,90.0,-1.11%,200.0,3812.0,3246.0,159.0
775.0,TIGER 미국다우존스30,20745.0,45.0,-0.22%,0.0,,,
776.0,KINDEX 국고채10년,82615.0,55.0,-0.07%,0.0,,,
777.0,삼화전기,15100.0,900.0,-5.62%,1000.0,2471.0,1586.0,218.0
778.0,유니온머티리얼,2365.0,170.0,-6.71%,500.0,1183.0,1867.0,-8.0
779.0,KBSTAR 코스닥150,9510.0,315.0,-3.21%,0.0,,,
780.0,KODEX WTI원유선물인버스(H),5215.0,25.0,+0.48%,0.0,,,
781.0,STX중공업,3490.0,265.0,-7.06%,2500.0,1639.0,4304.0,-109.0
782.0,SG세계물산,488.0,18.0,-3.56%,500.0,1357.0,3084.0,-47.0
783.0,신영와코루,10950.0,350.0,-3.10%,500.0,1894.0,3887.0,37.0
784.0,한국수출포장,24450.0,400.0,-1.61%,5000.0,3192.0,3318.0,200.0
785.0,기신정기,3290.0,50.0,-1.50%,500.0,1313.0,2651.0,96.0
786.0,삼호개발,3840.0,110.0,-2.78%,500.0,3173.0,2969.0,131.0
787.0,플레이그램,1070.0,35.0,-3.17%,100.0,408.0,1295.0,-15.0
788.0,STX,3350.0,275.0,-7.59%,2500.0,9255.0,6761.0,90.0
789.0,지투알,5780.0,50.0,-0.86%,1000.0,4585.0,5649.0,222.0
790.0,CJ씨푸드,2655.0,135.0,-4.84%,500.0,1621.0,1334.0,45.0
791.0,SK우,168500.0,6500.0,-3.71%,200.0,,,
792.0,상상인증권,879.0,18.0,-2.01%,1000.0,482.0,5825.0,138.0
793.0,신한 인버스 2X WTI원유 선물 ETN(H),150.0,5.0,+3.45%,0.0,,,
794.0,웰바이오텍,1425.0,60.0,-4.04%,500.0,1216.0,1368.0,-39.0
795.0,토니모리,3915.0,140.0,-3.45%,200.0,1146.0,2021.0,-135.0
796.0,새론오토모티브,4895.0,35.0,+0.72%,500.0,1276.0,2684.0,3.0
797.0,유유제약,5450.0,50.0,-0.91%,1000.0,1157.0,1930.0,12.0
798.0,크라운해태홀딩스,6250.0,280.0,-4.29%,500.0,9282.0,11157.0,393.0
799.0,KODEX 차이나CSI300,12520.0,25.0,-0.20%,0.0,,,
800.0,TIGER 차이나HSCEI,9295.0,50.0,-0.54%,0.0,,,
801.0,SK케미칼우,43700.0,500.0,-1.13%,5000.0,,,
802.0,KTcs,2160.0,50.0,-2.26%,500.0,9657.0,4168.0,210.0
803.0,TRUE 레버리지 나스닥 100 ETN,18365.0,430.0,-2.29%,0.0,,,
804.0,한국화장품제조,20250.0,1800.0,-8.16%,500.0,678.0,765.0,-8.0
805.0,팜젠사이언스,5780.0,260.0,-4.30%,500.0,1099.0,2203.0,-50.0
806.0,일신석재,1180.0,80.0,-6.35%,500.0,747.0,919.0,8.0
807.0,현대코퍼레이션홀딩스,10000.0,50.0,-0.50%,5000.0,1304.0,2510.0,81.0
808.0,KTis,2615.0,70.0,-2.61%,500.0,4680.0,3694.0,144.0
809.0,한일철강,3390.0,120.0,-3.42%,500.0,2486.0,3387.0,296.0
810.0,TIGER KRX바이오K-뉴딜,5855.0,35.0,+0.60%,0.0,,,
811.0,KBSTAR 2차전지액티브,8385.0,350.0,-4.01%,0.0,,,
812.0,대현,2020.0,30.0,-1.46%,500.0,2879.0,2801.0,224.0
813.0,보해양조,642.0,19.0,-2.87%,500.0,837.0,1531.0,11.0
814.0,한창,1125.0,55.0,-4.66%,500.0,352.0,1343.0,-47.0
815.0,광명전기,2055.0,120.0,-5.52%,500.0,1371.0,1699.0,29.0
816.0,KBSTAR 미국단기투자등급회사채액티브,10665.0,105.0,+0.99%,0.0,,,
817.0,다스코,4795.0,425.0,-8.14%,500.0,3636.0,2985.0,43.0
818.0,진양산업,6760.0,70.0,+1.05%,500.0,764.0,779.0,68.0
819.0,카프로,2190.0,115.0,-4.99%,500.0,5824.0,3953.0,36.0
820.0,웅진,1095.0,35.0,-3.10%,500.0,9799.0,10660.0,430.0
821.0,무림페이퍼,2095.0,70.0,-3.23%,2500.0,10553.0,22844.0,298.0
822.0,시디즈,43250.0,2200.0,-4.84%,500.0,2519.0,848.0,127.0
823.0,동방아그로,6320.0,70.0,-1.10%,500.0,1341.0,2045.0,82.0
824.0,텔코웨어,8860.0,270.0,-2.96%,500.0,348.0,1222.0,12.0
825.0,이구산업,2565.0,140.0,-5.18%,500.0,3344.0,3239.0,356.0
826.0,보락,1425.0,100.0,-6.56%,200.0,398.0,563.0,17.0
827.0,삼일씨엔에스,6700.0,380.0,-5.37%,1000.0,2266.0,3519.0,136.0
828.0,천일고속,59400.0,2300.0,-3.73%,5000.0,293.0,627.0,-98.0
829.0,유니켐,1160.0,5.0,-0.43%,500.0,1233.0,3359.0,95.0
830.0,남광토건,8600.0,240.0,-2.71%,5000.0,3567.0,2740.0,208.0
831.0,문배철강,4115.0,250.0,-5.73%,500.0,2049.0,2098.0,208.0
832.0,TRUE 레버리지 S&P500 선물 ETN(H),16735.0,570.0,-3.29%,0.0,,,
833.0,한창제지,1390.0,10.0,+0.72%,500.0,1822.0,2486.0,178.0
834.0,KINDEX 미국WideMoat가치주,17270.0,140.0,-0.80%,0.0,,,
835.0,IHQ,446.0,33.0,-6.89%,500.0,600.0,2386.0,-116.0
836.0,대원전선,1150.0,50.0,-4.17%,500.0,4750.0,2406.0,23.0
837.0,신한 인버스 2X 천연가스 선물 ETN,240.0,25.0,+11.63%,0.0,,,
838.0,한솔홈데코,1025.0,40.0,-3.76%,1000.0,2632.0,3147.0,86.0
839.0,명문제약,2430.0,55.0,-2.21%,500.0,1378.0,2233.0,-59.0
840.0,지엠비코리아,4325.0,235.0,-5.15%,500.0,5313.0,5225.0,84.0
841.0,삼성공조,10150.0,700.0,-6.45%,500.0,796.0,2575.0,12.0
842.0,삼영화학,2415.0,105.0,-4.17%,500.0,1333.0,1177.0,26.0
843.0,TRUE 인버스 2X 나스닥 100 ETN,2735.0,135.0,+5.19%,0.0,,,
844.0,NH프라임리츠,4380.0,55.0,-1.24%,500.0,26.0,945.0,23.0
845.0,휴니드,5770.0,320.0,-5.25%,5000.0,2277.0,2673.0,133.0
846.0,동일고무벨트,5850.0,270.0,-4.41%,500.0,2775.0,3138.0,9.0
847.0,세원정공,8090.0,0.0,0.00%,500.0,1152.0,6288.0,-109.0
848.0,KODEX 차이나2차전지MSCI(합성),9590.0,200.0,-2.04%,0.0,,,
849.0,KBSTAR Fn5G테크,7160.0,260.0,-3.50%,0.0,,,
850.0,아모레G우,12500.0,300.0,-2.34%,500.0,,,
851.0,한세엠케이,2670.0,5.0,+0.19%,500.0,2077.0,1291.0,-121.0
852.0,TIGER 200 건설,2435.0,100.0,-3.94%,0.0,,,
853.0,사조씨푸드,4600.0,160.0,-3.36%,1000.0,1746.0,3369.0,140.0
854.0,서울식품,211.0,6.0,-2.76%,100.0,553.0,723.0,-36.0
855.0,덕양산업,2420.0,5.0,+0.21%,500.0,13482.0,5236.0,63.0
856.0,두올,2375.0,90.0,-3.65%,2500.0,4956.0,4241.0,253.0
857.0,대호에이엘,1510.0,100.0,-6.21%,500.0,1434.0,1450.0,18.0
858.0,KINDEX G2전기차&자율주행액티브,9565.0,75.0,-0.78%,0.0,,,
859.0,범양건영,3140.0,210.0,-6.27%,1000.0,1119.0,1985.0,30.0
860.0,콤텍시스템,641.0,28.0,-4.19%,500.0,3825.0,3491.0,173.0
861.0,미래에셋맵스리츠,3860.0,85.0,-2.15%,1000.0,59.0,2925.0,38.0
862.0,국제약품,3840.0,170.0,-4.24%,1000.0,1197.0,1398.0,-17.0
863.0,이건산업,7080.0,70.0,-0.98%,5000.0,2768.0,4193.0,321.0
864.0,KODEX WTI원유선물(H),13765.0,105.0,-0.76%,0.0,,,
865.0,계양전기,2370.0,40.0,-1.66%,500.0,3923.0,2851.0,18.0
866.0,KBSTAR 200TR,14955.0,355.0,-2.32%,0.0,,,
867.0,DRB동일,3855.0,140.0,-3.50%,500.0,5513.0,8320.0,6.0
868.0,비상교육,5890.0,200.0,+3.51%,500.0,2156.0,2715.0,77.0
869.0,KBSTAR 단기국공채액티브,102335.0,45.0,+0.04%,0.0,,,
870.0,KODEX 미국달러선물인버스,7930.0,95.0,-1.18%,0.0,,,
871.0,대우부품,1600.0,80.0,-4.76%,500.0,992.0,944.0,11.0
872.0,제일연마,7600.0,10.0,+0.13%,500.0,797.0,1065.0,66.0
873.0,핸즈코퍼레이션,3475.0,160.0,-4.40%,500.0,5622.0,8950.0,-501.0
874.0,까뮤이앤씨,1675.0,95.0,-5.37%,500.0,1637.0,1951.0,-30.0
875.0,신세계건설,18900.0,800.0,-4.06%,5000.0,12568.0,8290.0,384.0
876.0,사조오양,8000.0,170.0,-2.08%,5000.0,3289.0,3159.0,204.0
877.0,조비,14500.0,500.0,-3.33%,5000.0,846.0,1038.0,31.0
878.0,메타랩스,604.0,26.0,-4.13%,500.0,393.0,850.0,-14.0
879.0,태평양물산,1560.0,55.0,-3.41%,500.0,8929.0,7650.0,14.0
880.0,써니전자,2155.0,65.0,-2.93%,500.0,164.0,772.0,18.0
881.0,하이스틸,3715.0,365.0,-8.95%,500.0,2262.0,2597.0,146.0
882.0,큐로,323.0,7.0,-2.12%,500.0,807.0,1659.0,-150.0
883.0,TIGER 차이나CSI300레버리지(합성),21780.0,395.0,-1.78%,0.0,,,
884.0,인터지스,2495.0,200.0,-7.42%,500.0,5889.0,3886.0,200.0
885.0,유니온,4750.0,225.0,-4.52%,500.0,2159.0,3662.0,52.0
886.0,우진플라임,3700.0,290.0,-7.27%,500.0,2340.0,2764.0,166.0
887.0,인팩,7400.0,110.0,-1.46%,500.0,4393.0,3540.0,128.0
888.0,대유에이텍,639.0,24.0,-3.62%,500.0,16558.0,13210.0,423.0
889.0,DSR,4595.0,265.0,-5.45%,500.0,2724.0,3026.0,135.0
890.0,KODEX 은선물(H),3620.0,105.0,-2.82%,0.0,,,
891.0,마니커,1155.0,10.0,-0.86%,500.0,2527.0,1965.0,-130.0
892.0,두산2우B,81900.0,4600.0,-5.32%,5000.0,,,
893.0,호전실업,7490.0,280.0,-3.60%,500.0,3449.0,3027.0,206.0
894.0,KC그린홀딩스,3255.0,395.0,-10.82%,500.0,7508.0,9066.0,204.0
895.0,엔케이,913.0,0.0,0.00%,500.0,691.0,1307.0,19.0
896.0,아센디오,896.0,9.0,-0.99%,500.0,216.0,681.0,-36.0
897.0,부산산업,68100.0,1600.0,-2.30%,5000.0,1280.0,1338.0,4.0
898.0,코스맥스비티아이,7460.0,210.0,-2.74%,500.0,5760.0,9547.0,119.0
899.0,오리엔트바이오,604.0,7.0,-1.15%,500.0,263.0,1050.0,-38.0
900.0,혜인,5630.0,370.0,-6.17%,500.0,2064.0,1947.0,91.0
901.0,경동인베스트,29950.0,1250.0,-4.01%,5000.0,2985.0,5777.0,139.0
902.0,솔루스첨단소재1우,8330.0,310.0,-3.59%,100.0,,,
903.0,국보,887.0,2.0,+0.23%,500.0,968.0,1023.0,-80.0
904.0,영보화학,3520.0,110.0,-3.03%,500.0,997.0,1799.0,59.0
905.0,삼화왕관,32650.0,1450.0,-4.25%,5000.0,1499.0,2433.0,81.0
906.0,TIGER 경기방어,8745.0,65.0,-0.74%,0.0,,,
907.0,신풍제약우,31800.0,450.0,+1.44%,500.0,,,
908.0,화승코퍼레이션,1385.0,60.0,-4.15%,500.0,13998.0,11552.0,102.0
909.0,TIGER 중장기국채,46795.0,75.0,+0.16%,0.0,,,
910.0,영흥,683.0,22.0,-3.12%,500.0,4086.0,5190.0,67.0
911.0,KODEX 200ESG,10480.0,265.0,-2.47%,0.0,,,
912.0,KBSTAR 코스닥150선물레버리지,6745.0,540.0,-7.41%,0.0,,,
913.0,한국종합기술,6280.0,320.0,-4.85%,500.0,2683.0,3394.0,72.0
914.0,유성기업,2640.0,0.0,0.00%,500.0,2764.0,4100.0,75.0
915.0,한솔로지스틱스,2490.0,110.0,-4.23%,500.0,7470.0,2666.0,303.0
916.0,TIGER 국채3년,103645.0,35.0,+0.03%,0.0,,,
917.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,27060.0,670.0,+2.54%,0.0,,,
918.0,코오롱인더우,24400.0,450.0,-1.81%,5000.0,,,
919.0,SOL KIS단기통안채,101395.0,15.0,+0.01%,0.0,,,
920.0,부국철강,3330.0,240.0,-6.72%,500.0,1957.0,1507.0,81.0
921.0,KOSEF 인도Nifty50(합성),19545.0,35.0,-0.18%,0.0,,,
922.0,덕성,4220.0,285.0,-6.33%,500.0,1152.0,1253.0,40.0
923.0,KBSTAR 중국본토대형주CSI100,18375.0,125.0,-0.68%,0.0,,,
924.0,KODEX 국고채30년액티브,87890.0,660.0,-0.75%,0.0,,,
925.0,TRUE S&P500 선물 ETN,13195.0,80.0,-0.60%,0.0,,,
926.0,평화산업,1200.0,75.0,-5.88%,500.0,4241.0,2201.0,59.0
927.0,한국프랜지,2160.0,100.0,-4.42%,1000.0,10039.0,6994.0,262.0
928.0,화인베스틸,2200.0,80.0,-3.51%,500.0,1241.0,1832.0,55.0
929.0,SJM홀딩스,4360.0,5.0,-0.11%,500.0,1497.0,3329.0,79.0
930.0,신한 WTI원유 선물 ETN(H),6505.0,0.0,0.00%,0.0,,,
931.0,대신 철광석 선물 ETN(H),32505.0,240.0,-0.73%,0.0,,,
932.0,티에이치엔,3605.0,120.0,-3.22%,500.0,4027.0,3399.0,198.0
933.0,화승알앤에이,3405.0,135.0,-3.81%,500.0,5058.0,4021.0,81.0
934.0,TIGER 200선물레버리지,9095.0,470.0,-4.91%,0.0,,,
935.0,삼정펄프,25650.0,600.0,-2.29%,5000.0,1381.0,2394.0,13.0
936.0,화천기공,29050.0,550.0,-1.86%,5000.0,2040.0,4254.0,33.0
937.0,인바이오젠,1195.0,505.0,-29.71%,500.0,105.0,2745.0,-79.0
938.0,KINDEX 미국고배당S&P,10610.0,90.0,-0.84%,0.0,,,
939.0,가온전선,15300.0,250.0,-1.61%,5000.0,10704.0,6590.0,166.0
940.0,HANARO e커머스,11355.0,215.0,-1.86%,0.0,,,
941.0,우성,20500.0,1000.0,-4.65%,5000.0,4805.0,3446.0,9.0
942.0,세하,1100.0,40.0,-3.51%,1000.0,2044.0,1953.0,133.0
943.0,현대건설우,59800.0,2700.0,-4.32%,5000.0,,,
944.0,CS홀딩스,54100.0,3000.0,-5.25%,5000.0,1590.0,3537.0,196.0
945.0,국동,1125.0,30.0,-2.60%,500.0,2270.0,1685.0,-36.0
946.0,대림B&Co,3715.0,235.0,-5.95%,1000.0,2604.0,3266.0,24.0
947.0,남성,1710.0,105.0,-5.79%,500.0,1023.0,2888.0,69.0
948.0,일진디스플,1200.0,65.0,-5.14%,500.0,1014.0,1175.0,-355.0
949.0,ARIRANG 신흥국MSCI(합성 H),8285.0,55.0,-0.66%,0.0,,,
950.0,유한양행우,51800.0,700.0,-1.33%,1000.0,,,
951.0,TRUE 나스닥 100 ETN,12210.0,25.0,-0.20%,0.0,,,
952.0,KODEX 미국반도체MV,9345.0,35.0,+0.38%,0.0,,,
953.0,KBSTAR 고배당,10075.0,250.0,-2.42%,0.0,,,
954.0,GS우,33850.0,150.0,-0.44%,5000.0,,,
955.0,DL이앤씨2우(전환),28600.0,850.0,-2.89%,5000.0,,,
956.0,진양화학,3810.0,5.0,-0.13%,500.0,348.0,337.0,-39.0
957.0,TRUE 인버스 2X 천연가스 선물 ETN(H),405.0,35.0,+9.46%,0.0,,,
958.0,성보화학,2990.0,65.0,-2.13%,500.0,577.0,1722.0,10.0
959.0,KODEX 200exTOP,9805.0,195.0,-1.95%,0.0,,,
960.0,KODEX 한국대만IT프리미어,15335.0,320.0,-2.04%,0.0,,,
961.0,진양폴리,5900.0,270.0,-4.38%,500.0,531.0,481.0,47.0
962.0,파워 200,28730.0,730.0,-2.48%,0.0,,,
963.0,TIGER 200 중공업,2760.0,140.0,-4.83%,0.0,,,
964.0,KR모터스,609.0,89.0,+17.12%,500.0,1335.0,1684.0,-27.0
