N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
637.0,디씨엠,13500.0,400.0,+3.05%,500.0,2508.0,2869.0,349.0
638.0,KODEX TRF3070,10610.0,60.0,+0.57%,0.0,,,
639.0,신원,1495.0,45.0,+3.10%,500.0,8794.0,5036.0,216.0
640.0,효성ITX,13200.0,100.0,+0.76%,500.0,4759.0,2414.0,203.0
641.0,삼양통상,50600.0,650.0,+1.30%,5000.0,1940.0,4590.0,364.0
642.0,TIGER 글로벌4차산업혁신기술(합성 H),13275.0,355.0,+2.75%,0.0,,,
643.0,컨버즈,4100.0,0.0,0.00%,500.0,409.0,330.0,-19.0
644.0,사조동아원,1065.0,45.0,+4.41%,500.0,4121.0,4488.0,191.0
645.0,금강공업,5120.0,200.0,+4.07%,1000.0,5705.0,8687.0,259.0
646.0,태경비케이,5410.0,250.0,+4.84%,500.0,1952.0,3324.0,196.0
647.0,아모레G3우(전환),20950.0,800.0,+3.97%,500.0,,,
648.0,신한 레버리지 천연가스 선물 ETN,14815.0,770.0,+5.48%,0.0,,,
649.0,이지스밸류리츠,4010.0,20.0,-0.50%,1000.0,69.0,2691.0,52.0
650.0,DB,731.0,21.0,+2.96%,500.0,3269.0,6020.0,235.0
651.0,KODEX 미국나스닥100레버리지(합성 H),4155.0,235.0,+5.99%,0.0,,,
652.0,한솔테크닉스,4550.0,135.0,+3.06%,5000.0,14906.0,7887.0,-43.0
653.0,샘표,50500.0,1000.0,+2.02%,1000.0,3490.0,4427.0,219.0
654.0,용평리조트,3010.0,95.0,+3.26%,5000.0,2363.0,8415.0,307.0
655.0,KBSTAR KIS국고채30년Enhanced,62080.0,10.0,+0.02%,0.0,,,
656.0,ACE 베트남VN30(합성),18050.0,440.0,+2.50%,0.0,,,
657.0,NH올원리츠,3420.0,30.0,-0.87%,500.0,167.0,5183.0,87.0
658.0,대영포장,1330.0,100.0,+8.13%,500.0,3226.0,2461.0,122.0
659.0,퍼스텍,2995.0,390.0,+14.97%,500.0,1367.0,1856.0,43.0
660.0,SNT에너지,19100.0,1500.0,+8.52%,500.0,1711.0,3321.0,133.0
661.0,디와이,5440.0,290.0,+5.63%,500.0,9983.0,8600.0,468.0
662.0,노루홀딩스,10650.0,350.0,+3.40%,500.0,9552.0,10555.0,267.0
663.0,현대약품,4405.0,170.0,+4.01%,500.0,1398.0,1639.0,-16.0
664.0,TIGER 미국MSCI리츠(합성 H),11360.0,230.0,+2.07%,0.0,,,
665.0,TIGER 200선물인버스2X,3825.0,195.0,-4.85%,0.0,,,
666.0,KODEX 장기종합채권(AA-이상)액티브KAP,81025.0,415.0,-0.51%,0.0,,,
667.0,KODEX 배당가치,10895.0,225.0,+2.11%,0.0,,,
668.0,벽산,2020.0,285.0,+16.43%,500.0,4714.0,5054.0,85.0
669.0,팜스코,3770.0,30.0,+0.80%,500.0,15369.0,11076.0,361.0
670.0,TIGER 헬스케어,25410.0,890.0,+3.63%,0.0,,,
671.0,신흥,14500.0,0.0,0.00%,500.0,1269.0,1386.0,130.0
672.0,ACE 종합채권(AA-이상)KIS액티브,89810.0,5.0,+0.01%,0.0,,,
673.0,수산중공업,2540.0,75.0,+3.04%,500.0,2530.0,2361.0,143.0
674.0,샘표식품,29950.0,400.0,+1.35%,500.0,3487.0,3275.0,235.0
675.0,무학,4780.0,70.0,+1.49%,200.0,1269.0,6466.0,-9.0
676.0,한국석유,10700.0,250.0,+2.39%,500.0,6289.0,3421.0,156.0
677.0,강남제비스코,20800.0,400.0,+1.96%,1000.0,5910.0,9040.0,-127.0
678.0,KBSTAR IT플러스,14505.0,320.0,+2.26%,0.0,,,
679.0,한국특강,2225.0,75.0,+3.49%,500.0,6915.0,4587.0,400.0
680.0,아남전자,1730.0,110.0,+6.79%,500.0,3598.0,2720.0,151.0
681.0,조선선재,105500.0,5900.0,+5.92%,500.0,682.0,1395.0,141.0
682.0,KOSEF 단기자금,101810.0,0.0,0.00%,0.0,,,
683.0,KODEX 미국S&P500선물(H),17710.0,570.0,+3.33%,0.0,,,
684.0,미원화학,59800.0,0.0,0.00%,1000.0,1975.0,1338.0,128.0
685.0,대신증권2우B,13150.0,100.0,+0.77%,5000.0,,,
686.0,TIGER 코스닥150,9985.0,440.0,+4.61%,0.0,,,
687.0,유화증권,2315.0,10.0,+0.43%,1000.0,223.0,7347.0,76.0
688.0,고려산업,5260.0,120.0,+2.33%,1000.0,2135.0,2386.0,49.0
689.0,디아이,4150.0,145.0,+3.62%,500.0,2266.0,2491.0,165.0
690.0,한솔홀딩스,3100.0,60.0,+1.97%,1000.0,4136.0,6537.0,184.0
691.0,미창석유,74300.0,800.0,+1.09%,5000.0,4063.0,3476.0,355.0
692.0,KBSTAR iSelect메타버스,5885.0,345.0,+6.23%,0.0,,,
693.0,대한화섬,96900.0,900.0,+0.94%,5000.0,1173.0,9078.0,32.0
694.0,STX,4470.0,350.0,+8.50%,2500.0,9255.0,6761.0,90.0
695.0,세종공업,4570.0,375.0,+8.94%,500.0,15881.0,11801.0,-42.0
696.0,TRUE 코스피 양매도 5% OTM ETN,8460.0,40.0,-0.47%,0.0,,,
697.0,성창기업지주,1815.0,45.0,+2.54%,500.0,1979.0,7037.0,105.0
698.0,화천기계,5730.0,110.0,+1.96%,500.0,1759.0,1559.0,13.0
699.0,태경케미컬,10750.0,200.0,+1.90%,500.0,541.0,1607.0,121.0
700.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12390.0,0.0,0.00%,0.0,,,
701.0,서연,5270.0,240.0,+4.77%,500.0,24793.0,21379.0,837.0
702.0,HDC현대EP,3860.0,55.0,+1.45%,500.0,8598.0,5829.0,284.0
703.0,미래에셋 코스피 양매도 5% OTM ETN,8190.0,0.0,0.00%,0.0,,,
704.0,극동유화,3520.0,90.0,+2.62%,500.0,9648.0,3219.0,205.0
705.0,ARIRANG 코스피TR,11465.0,250.0,+2.23%,0.0,,,
706.0,아시아나IDT,11050.0,400.0,+3.76%,500.0,1747.0,2221.0,73.0
707.0,동양철관,1030.0,25.0,+2.49%,500.0,1820.0,1860.0,-32.0
708.0,일성건설,2265.0,175.0,+8.37%,500.0,4162.0,3793.0,108.0
709.0,경보제약,5100.0,195.0,+3.98%,500.0,1707.0,2370.0,-66.0
710.0,TIGER 투자등급회사채액티브,98225.0,105.0,-0.11%,0.0,,,
711.0,SK이노베이션우,96300.0,3800.0,+4.11%,5000.0,,,
712.0,신일전자,1690.0,40.0,+2.42%,500.0,1935.0,1221.0,96.0
713.0,HANARO 200TR,35285.0,790.0,+2.29%,0.0,,,
714.0,TIGER 코스피,22795.0,490.0,+2.20%,0.0,,,
715.0,광전자,2055.0,70.0,+3.53%,500.0,1738.0,2390.0,69.0
716.0,KODEX 차이나항셍테크,5155.0,105.0,+2.08%,0.0,,,
717.0,전방,70500.0,1000.0,+1.44%,5000.0,1337.0,3833.0,74.0
718.0,경동도시가스,20050.0,100.0,+0.50%,2500.0,14572.0,9045.0,271.0
719.0,KCTC,3930.0,45.0,+1.16%,500.0,6947.0,5323.0,296.0
720.0,한국ANKOR유전,1675.0,5.0,+0.30%,0.0,,,
721.0,TIGER 현대차그룹+펀더멘털,20125.0,315.0,+1.59%,0.0,,,
722.0,대동전자,11150.0,650.0,+6.19%,500.0,436.0,2110.0,22.0
723.0,에이플러스에셋,5170.0,295.0,+6.05%,500.0,2580.0,2856.0,57.0
724.0,황금에스티,6870.0,220.0,+3.31%,500.0,2710.0,4316.0,412.0
725.0,한양증권,9160.0,160.0,+1.78%,5000.0,8742.0,16334.0,1162.0
726.0,에이블씨엔씨,4310.0,60.0,+1.41%,500.0,2629.0,1938.0,-224.0
727.0,인천도시가스,26600.0,1350.0,+5.35%,5000.0,5042.0,3606.0,32.0
728.0,대원화성,2805.0,205.0,+7.88%,500.0,1133.0,1358.0,-84.0
729.0,두산퓨얼셀1우,8600.0,200.0,+2.38%,100.0,,,
730.0,KBSTAR 200TR,15290.0,350.0,+2.34%,0.0,,,
731.0,종근당바이오,20900.0,700.0,+3.47%,2500.0,1422.0,2985.0,-114.0
732.0,TRUE 레버리지 천연가스 선물 ETN(H),11460.0,585.0,+5.38%,0.0,,,
733.0,KODEX Fn Top10동일가중,6850.0,95.0,+1.41%,0.0,,,
734.0,화성산업,11200.0,200.0,+1.82%,5000.0,4222.0,8080.0,286.0
735.0,이지스레지던스리츠,4000.0,0.0,0.00%,1000.0,313.0,2945.0,255.0
736.0,HL D&I,2995.0,100.0,+3.45%,5000.0,14753.0,15214.0,786.0
737.0,KODEX 국고채3년,55355.0,20.0,-0.04%,0.0,,,
738.0,SG세계물산,559.0,13.0,+2.38%,500.0,1357.0,3084.0,-47.0
739.0,디와이파워,10100.0,700.0,+7.45%,500.0,4372.0,3420.0,422.0
740.0,TIGER 반도체,25215.0,705.0,+2.88%,0.0,,,
741.0,미래에셋글로벌리츠,3830.0,30.0,+0.79%,1000.0,83.0,3119.0,-32.0
742.0,KODEX 미국나스닥100선물(H),13905.0,415.0,+3.08%,0.0,,,
743.0,한국공항,35100.0,150.0,+0.43%,5000.0,3455.0,3839.0,-9.0
744.0,조흥,185000.0,7500.0,+4.23%,5000.0,2509.0,2676.0,191.0
745.0,한국내화,2695.0,105.0,+4.05%,500.0,2717.0,3579.0,86.0
746.0,만호제강,26600.0,1400.0,+5.56%,1000.0,2537.0,2570.0,2.0
747.0,STX중공업,3870.0,200.0,+5.45%,2500.0,1639.0,4304.0,-109.0
748.0,센트랄모텍,12650.0,350.0,+2.85%,500.0,3684.0,2781.0,36.0
749.0,유니온머티리얼,2590.0,60.0,+2.37%,500.0,1183.0,1867.0,-8.0
750.0,대양금속,3350.0,205.0,+6.52%,500.0,2034.0,1575.0,152.0
751.0,KODEX 미국메타버스나스닥액티브,6515.0,140.0,+2.20%,0.0,,,
752.0,깨끗한나라,2890.0,45.0,+1.58%,1000.0,5787.0,5987.0,130.0
753.0,대구백화점,9920.0,0.0,0.00%,5000.0,818.0,4866.0,-181.0
754.0,대창,1175.0,65.0,+5.86%,500.0,12776.0,8107.0,603.0
755.0,CJ우,47150.0,450.0,+0.96%,5000.0,,,
756.0,KODEX 차이나과창판STAR50(합성),7585.0,195.0,+2.64%,0.0,,,
757.0,엔에이치스팩19호,2065.0,10.0,+0.49%,100.0,0.0,1158.0,-1.0
758.0,NI스틸,3695.0,135.0,+3.79%,500.0,2482.0,3411.0,312.0
759.0,삼익악기,1160.0,40.0,+3.57%,500.0,2954.0,5853.0,333.0
760.0,한신공영,9040.0,270.0,+3.08%,5000.0,13111.0,21199.0,446.0
761.0,다이나믹디자인,14750.0,100.0,-0.67%,500.0,530.0,1160.0,-183.0
762.0,모나리자,2830.0,100.0,+3.66%,500.0,1064.0,940.0,34.0
763.0,TIGER 미국다우존스30,21315.0,650.0,+3.15%,0.0,,,
764.0,이아이디,1010.0,28.0,+2.85%,200.0,2224.0,5193.0,-205.0
765.0,쌍방울,391.0,13.0,+3.44%,500.0,970.0,3956.0,-23.0
766.0,신영와코루,11400.0,200.0,+1.79%,500.0,1894.0,3887.0,37.0
767.0,ACE 국고채10년,83140.0,335.0,+0.40%,0.0,,,
768.0,크라운제과,8160.0,360.0,+4.62%,200.0,3812.0,3246.0,159.0
769.0,무림페이퍼,2445.0,55.0,+2.30%,2500.0,10553.0,22844.0,298.0
770.0,삼일제약,7400.0,380.0,+5.41%,500.0,1342.0,2264.0,4.0
771.0,TIGER 미국채10년선물,12335.0,40.0,-0.32%,0.0,,,
772.0,유유제약,5860.0,210.0,+3.72%,1000.0,1157.0,1930.0,12.0
773.0,세이브존I&C,2460.0,55.0,+2.29%,1000.0,1222.0,5643.0,110.0
774.0,TIGER 인버스,5910.0,160.0,-2.64%,0.0,,,
775.0,KBSTAR 코스닥150,9670.0,385.0,+4.15%,0.0,,,
776.0,삼원강재,2490.0,35.0,+1.43%,500.0,3000.0,2707.0,95.0
777.0,한진중공업홀딩스,3370.0,30.0,+0.90%,5000.0,8880.0,18378.0,446.0
778.0,TIGER 중국소비테마,6015.0,215.0,+3.71%,0.0,,,
779.0,SH에너지화학,893.0,23.0,+2.64%,500.0,1398.0,1196.0,3.0
780.0,대유플러스,820.0,20.0,+2.50%,500.0,5120.0,5944.0,132.0
781.0,다스코,5320.0,520.0,+10.83%,500.0,3636.0,2985.0,43.0
782.0,동방,2045.0,75.0,+3.81%,1000.0,5959.0,5313.0,278.0
783.0,팜젠사이언스,6170.0,410.0,+7.12%,500.0,1099.0,2203.0,-50.0
784.0,한국수출포장,24400.0,250.0,+1.04%,5000.0,3192.0,3318.0,200.0
785.0,한국화장품,6070.0,60.0,+1.00%,500.0,670.0,485.0,-32.0
786.0,기신정기,3335.0,55.0,+1.68%,500.0,1313.0,2651.0,96.0
787.0,SK우,172000.0,3500.0,+2.08%,200.0,,,
788.0,KBSTAR 2차전지액티브,8795.0,150.0,+1.74%,0.0,,,
789.0,지투알,5860.0,80.0,+1.38%,1000.0,4585.0,5649.0,222.0
790.0,TIGER 미디어컨텐츠,5635.0,330.0,+6.22%,0.0,,,
791.0,삼화전기,14400.0,900.0,+6.67%,1000.0,2471.0,1586.0,218.0
792.0,신송홀딩스,7940.0,90.0,+1.15%,500.0,1864.0,2482.0,69.0
793.0,IHQ,504.0,30.0,+6.33%,500.0,600.0,2386.0,-116.0
794.0,새론오토모티브,4870.0,45.0,-0.92%,500.0,1276.0,2684.0,3.0
795.0,KTcs,2185.0,55.0,+2.58%,500.0,9657.0,4168.0,210.0
796.0,삼호개발,3730.0,145.0,+4.04%,500.0,3173.0,2969.0,131.0
797.0,CJ씨푸드,2590.0,160.0,+6.58%,500.0,1621.0,1334.0,45.0
798.0,상상인증권,856.0,28.0,+3.38%,1000.0,482.0,5825.0,138.0
799.0,와이투솔루션,581.0,9.0,+1.57%,500.0,1015.0,1185.0,-45.0
800.0,KODEX 차이나CSI300,12405.0,290.0,+2.39%,0.0,,,
801.0,조광페인트,7100.0,250.0,+3.65%,500.0,2385.0,3470.0,-88.0
802.0,웰바이오텍,1360.0,20.0,+1.49%,500.0,1216.0,1368.0,-39.0
803.0,대현,2040.0,60.0,+3.03%,500.0,2879.0,2801.0,224.0
804.0,TIGER KRX바이오K-뉴딜,5800.0,95.0,+1.67%,0.0,,,
805.0,현대코퍼레이션홀딩스,9850.0,270.0,+2.82%,5000.0,1304.0,2510.0,81.0
806.0,한국화장품제조,19750.0,1650.0,+9.12%,500.0,678.0,765.0,-8.0
807.0,휴니드,6330.0,410.0,+6.93%,5000.0,2277.0,2673.0,133.0
808.0,TRUE 레버리지 나스닥 100 ETN,17800.0,1045.0,+6.24%,0.0,,,
809.0,웅진,1110.0,65.0,+6.22%,500.0,9799.0,10660.0,430.0
810.0,일신석재,1140.0,80.0,+7.55%,500.0,747.0,919.0,8.0
811.0,마스턴프리미어리츠,3315.0,0.0,0.00%,1000.0,,,
812.0,플레이그램,978.0,28.0,+2.95%,100.0,408.0,1295.0,-15.0
813.0,크라운해태홀딩스,5900.0,100.0,+1.72%,500.0,9282.0,11157.0,393.0
814.0,KBSTAR 미국단기투자등급회사채액티브,10535.0,50.0,-0.47%,0.0,,,
815.0,TIGER 차이나HSCEI,8745.0,150.0,+1.75%,0.0,,,
816.0,진양산업,6670.0,200.0,+3.09%,500.0,764.0,779.0,68.0
817.0,광명전기,2000.0,105.0,+5.54%,500.0,1371.0,1699.0,29.0
818.0,카프로,2160.0,65.0,+3.10%,500.0,5824.0,3953.0,36.0
819.0,천일고속,60400.0,0.0,0.00%,5000.0,293.0,627.0,-98.0
820.0,TRUE 레버리지 S&P500 선물 ETN(H),17260.0,1130.0,+7.01%,0.0,,,
821.0,보해양조,614.0,17.0,+2.85%,500.0,837.0,1531.0,11.0
822.0,KODEX WTI원유선물인버스(H),4500.0,130.0,-2.81%,0.0,,,
823.0,지엠비코리아,4470.0,245.0,+5.80%,500.0,5313.0,5225.0,84.0
824.0,계양전기,2605.0,55.0,+2.16%,500.0,3923.0,2851.0,18.0
825.0,이구산업,2535.0,125.0,+5.19%,500.0,3344.0,3239.0,356.0
826.0,동방아그로,6220.0,150.0,+2.47%,500.0,1341.0,2045.0,82.0
827.0,한일철강,3170.0,65.0,+2.09%,500.0,2486.0,3387.0,296.0
828.0,KTis,2430.0,40.0,+1.67%,500.0,4680.0,3694.0,144.0
829.0,텔코웨어,8680.0,180.0,+2.12%,500.0,348.0,1222.0,12.0
830.0,남광토건,8500.0,480.0,+5.99%,5000.0,3567.0,2740.0,208.0
831.0,신한 인버스 2X 천연가스 선물 ETN,240.0,10.0,-4.00%,0.0,,,
832.0,한창제지,1385.0,40.0,+2.97%,500.0,1822.0,2486.0,178.0
833.0,SK케미칼우,39050.0,1350.0,+3.58%,5000.0,,,
834.0,KBSTAR Fn5G테크,7370.0,285.0,+4.02%,0.0,,,
835.0,보락,1375.0,15.0,+1.10%,200.0,398.0,563.0,17.0
836.0,한솔홈데코,1020.0,36.0,+3.66%,1000.0,2632.0,3147.0,86.0
837.0,동일고무벨트,5880.0,170.0,+2.98%,500.0,2775.0,3138.0,9.0
838.0,서울식품,218.0,5.0,+2.35%,100.0,553.0,723.0,-36.0
839.0,대원전선,1135.0,85.0,+8.10%,500.0,4750.0,2406.0,23.0
840.0,유니켐,1120.0,40.0,+3.70%,500.0,1233.0,3359.0,95.0
841.0,국제약품,4040.0,195.0,+5.07%,1000.0,1197.0,1398.0,-17.0
842.0,TIGER 200 건설,2480.0,85.0,+3.55%,0.0,,,
843.0,TRUE 인버스 2X 나스닥 100 ETN,2715.0,185.0,-6.38%,0.0,,,
844.0,KODEX 차이나2차전지MSCI(합성),9685.0,285.0,+3.03%,0.0,,,
845.0,KODEX WTI원유선물(H),15940.0,430.0,+2.77%,0.0,,,
846.0,KODEX 미국달러선물인버스,8000.0,15.0,+0.19%,0.0,,,
847.0,세원정공,8090.0,0.0,0.00%,500.0,1152.0,6288.0,-109.0
848.0,DRB동일,4045.0,100.0,+2.53%,500.0,5513.0,8320.0,6.0
849.0,삼영화학,2370.0,95.0,+4.18%,500.0,1333.0,1177.0,26.0
850.0,명문제약,2370.0,95.0,+4.18%,500.0,1378.0,2233.0,-59.0
851.0,ACE 미국WideMoat가치주,17485.0,365.0,+2.13%,0.0,,,
852.0,한세엠케이,2670.0,90.0,+3.49%,500.0,2077.0,1291.0,-121.0
853.0,메타랩스,645.0,32.0,+5.22%,500.0,393.0,850.0,-14.0
854.0,제일연마,8030.0,380.0,+4.97%,500.0,797.0,1065.0,66.0
855.0,시디즈,39850.0,1500.0,+3.91%,500.0,2519.0,848.0,127.0
856.0,써니전자,2265.0,135.0,+6.34%,500.0,164.0,772.0,18.0
857.0,사조씨푸드,4555.0,115.0,+2.59%,1000.0,1746.0,3369.0,140.0
858.0,범양건영,3145.0,260.0,+9.01%,1000.0,1119.0,1985.0,30.0
859.0,토니모리,3245.0,60.0,+1.88%,200.0,1146.0,2021.0,-135.0
860.0,삼성공조,9570.0,30.0,+0.31%,500.0,796.0,2575.0,12.0
861.0,삼일씨엔에스,6100.0,190.0,+3.21%,1000.0,2266.0,3519.0,136.0
862.0,문배철강,3785.0,50.0,+1.34%,500.0,2049.0,2098.0,208.0
863.0,마니커,1220.0,65.0,+5.63%,500.0,2527.0,1965.0,-130.0
864.0,까뮤이앤씨,1715.0,90.0,+5.54%,500.0,1637.0,1951.0,-30.0
865.0,하이스틸,3835.0,180.0,+4.92%,500.0,2262.0,2597.0,146.0
866.0,유니온,4935.0,145.0,+3.03%,500.0,2159.0,3662.0,52.0
867.0,혜인,6010.0,550.0,+10.07%,500.0,2064.0,1947.0,91.0
868.0,두올,2305.0,90.0,+4.06%,2500.0,4956.0,4241.0,253.0
869.0,인터지스,2560.0,40.0,+1.59%,500.0,5889.0,3886.0,200.0
870.0,한국종합기술,6950.0,320.0,+4.83%,500.0,2683.0,3394.0,72.0
871.0,비상교육,5850.0,30.0,-0.51%,500.0,2156.0,2715.0,77.0
872.0,이건산업,6930.0,80.0,+1.17%,5000.0,2768.0,4193.0,321.0
873.0,조비,14600.0,400.0,+2.82%,5000.0,846.0,1038.0,31.0
874.0,NH프라임리츠,4040.0,45.0,-1.10%,500.0,26.0,945.0,23.0
875.0,덕성,4800.0,545.0,+12.81%,500.0,1152.0,1253.0,40.0
876.0,신한 WTI원유 선물 ETN(H),7525.0,205.0,+2.80%,0.0,,,
877.0,KBSTAR 단기국공채액티브,102610.0,10.0,-0.01%,0.0,,,
878.0,ACE G2전기차&자율주행액티브,9125.0,175.0,+1.96%,0.0,,,
879.0,KODEX 은선물(H),3800.0,15.0,+0.40%,0.0,,,
880.0,오리엔트바이오,627.0,17.0,+2.79%,500.0,263.0,1050.0,-38.0
881.0,TIGER 차이나CSI300레버리지(합성),21710.0,1015.0,+4.90%,0.0,,,
882.0,우진플라임,3700.0,260.0,+7.56%,500.0,2340.0,2764.0,166.0
883.0,대우부품,1550.0,30.0,+1.97%,500.0,992.0,944.0,11.0
884.0,신세계건설,18350.0,500.0,+2.80%,5000.0,12568.0,8290.0,384.0
885.0,큐로,317.0,8.0,+2.59%,500.0,807.0,1659.0,-150.0
886.0,DSR,4490.0,60.0,+1.35%,500.0,2724.0,3026.0,135.0
887.0,대유에이텍,622.0,25.0,+4.19%,500.0,16558.0,13210.0,423.0
888.0,엔케이,895.0,14.0,-1.54%,500.0,691.0,1307.0,19.0
889.0,콤텍시스템,591.0,21.0,+3.68%,500.0,3825.0,3491.0,173.0
890.0,아모레G우,11100.0,450.0,+4.23%,500.0,,,
891.0,덕양산업,2195.0,5.0,+0.23%,500.0,13482.0,5236.0,63.0
892.0,KBSTAR 코스닥150선물레버리지,6910.0,535.0,+8.39%,0.0,,,
893.0,대호에이엘,1365.0,50.0,+3.80%,500.0,1434.0,1450.0,18.0
894.0,KODEX 200ESG,10740.0,195.0,+1.85%,0.0,,,
895.0,삼화왕관,32900.0,1100.0,+3.46%,5000.0,1499.0,2433.0,81.0
896.0,두산2우B,79300.0,1700.0,+2.19%,5000.0,,,
897.0,미래에셋맵스리츠,3520.0,10.0,+0.28%,1000.0,59.0,2925.0,38.0
898.0,사조오양,7490.0,100.0,+1.35%,5000.0,3289.0,3159.0,204.0
899.0,화승알앤에이,3715.0,255.0,+7.37%,500.0,5058.0,4021.0,81.0
900.0,코스맥스비티아이,7320.0,130.0,+1.81%,500.0,5760.0,9547.0,119.0
901.0,TIGER 200선물레버리지,9495.0,455.0,+5.03%,0.0,,,
902.0,핸즈코퍼레이션,3185.0,20.0,-0.62%,500.0,5622.0,8950.0,-501.0
903.0,신한 인버스 2X WTI원유 선물 ETN(H),110.0,5.0,-4.35%,0.0,,,
904.0,국보,873.0,10.0,+1.16%,500.0,968.0,1023.0,-80.0
905.0,TIGER 경기방어,8575.0,170.0,+2.02%,0.0,,,
906.0,유성기업,2655.0,55.0,+2.12%,500.0,2764.0,4100.0,75.0
907.0,TIGER 국채3년,104100.0,155.0,+0.15%,0.0,,,
908.0,경동인베스트,29000.0,800.0,+2.84%,5000.0,2985.0,5777.0,139.0
909.0,한창,862.0,28.0,+3.36%,500.0,352.0,1343.0,-47.0
910.0,신풍제약우,30950.0,1150.0,+3.86%,500.0,,,
911.0,평화산업,1240.0,45.0,+3.77%,500.0,4241.0,2201.0,59.0
912.0,한솔로지스틱스,2470.0,145.0,+6.24%,500.0,7470.0,2666.0,303.0
913.0,호전실업,6950.0,290.0,+4.35%,500.0,3449.0,3027.0,206.0
914.0,티에이치엔,3760.0,135.0,+3.72%,500.0,4027.0,3399.0,198.0
915.0,한국프랜지,2220.0,35.0,+1.60%,1000.0,10039.0,6994.0,262.0
916.0,KODEX 국고채30년액티브,88425.0,400.0,+0.45%,0.0,,,
917.0,SOL KIS단기통안채,101515.0,10.0,+0.01%,0.0,,,
918.0,ACE 미국고배당S&P,10950.0,380.0,+3.60%,0.0,,,
919.0,아센디오,829.0,9.0,+1.10%,500.0,216.0,681.0,-36.0
920.0,TRUE S&P500 선물 ETN,13330.0,405.0,+3.13%,0.0,,,
921.0,솔루스첨단소재1우,7860.0,130.0,+1.68%,100.0,,,
922.0,KBSTAR 중국본토대형주CSI100,18380.0,520.0,+2.91%,0.0,,,
923.0,코오롱인더우,23850.0,550.0,+2.36%,5000.0,,,
924.0,화천기공,29950.0,550.0,+1.87%,5000.0,2040.0,4254.0,33.0
925.0,부산산업,62300.0,2300.0,+3.83%,5000.0,1280.0,1338.0,4.0
926.0,KOSEF 인도Nifty50(합성),19575.0,410.0,+2.14%,0.0,,,
927.0,남성,1810.0,80.0,+4.62%,500.0,1023.0,2888.0,69.0
928.0,TIGER Fn반도체TOP10,6890.0,180.0,+2.68%,0.0,,,
929.0,영보화학,3245.0,55.0,+1.72%,500.0,997.0,1799.0,59.0
930.0,TIGER 중장기국채,46965.0,90.0,+0.19%,0.0,,,
931.0,에이엔피,2230.0,5.0,-0.22%,500.0,693.0,820.0,-120.0
932.0,화인베스틸,2170.0,95.0,+4.58%,500.0,1241.0,1832.0,55.0
933.0,대신 철광석 선물 ETN(H),32195.0,200.0,-0.62%,0.0,,,
934.0,화승코퍼레이션,1285.0,65.0,+5.33%,500.0,13998.0,11552.0,102.0
935.0,KBSTAR 고배당,10520.0,220.0,+2.14%,0.0,,,
936.0,영흥,626.0,9.0,+1.46%,500.0,4086.0,5190.0,67.0
937.0,TIGER 200 중공업,2705.0,55.0,+2.08%,0.0,,,
938.0,가온전선,15200.0,150.0,+1.00%,5000.0,10704.0,6590.0,166.0
939.0,GS우,35250.0,700.0,+2.03%,5000.0,,,
940.0,인팩,6290.0,240.0,+3.97%,500.0,4393.0,3540.0,128.0
941.0,KC그린홀딩스,2790.0,30.0,+1.09%,500.0,7508.0,9066.0,204.0
942.0,일진디스플,1215.0,75.0,+6.58%,500.0,1014.0,1175.0,-355.0
943.0,유한양행우,53000.0,0.0,0.00%,1000.0,,,
944.0,ARIRANG 신흥국MSCI(합성 H),8205.0,120.0,+1.48%,0.0,,,
945.0,삼정펄프,24950.0,700.0,+2.89%,5000.0,1381.0,2394.0,13.0
946.0,대림B&Co,3720.0,135.0,+3.77%,1000.0,2604.0,3266.0,24.0
947.0,부국철강,3085.0,90.0,+3.01%,500.0,1957.0,1507.0,81.0
948.0,현대건설우,58100.0,900.0,+1.57%,5000.0,,,
949.0,CS홀딩스,53000.0,1600.0,+3.11%,5000.0,1590.0,3537.0,196.0
950.0,세하,1060.0,15.0,+1.44%,1000.0,2044.0,1953.0,133.0
951.0,HANARO e커머스,10665.0,390.0,+3.80%,0.0,,,
952.0,KODEX 한국대만IT프리미어,15455.0,335.0,+2.22%,0.0,,,
953.0,KODEX 200exTOP,9875.0,195.0,+2.01%,0.0,,,
954.0,파워 200,29380.0,665.0,+2.32%,0.0,,,
955.0,KODEX K-신재생에너지액티브,10525.0,220.0,+2.13%,0.0,,,
956.0,TRUE 나스닥 100 ETN,11995.0,350.0,+3.01%,0.0,,,
957.0,우성,19250.0,700.0,+3.77%,5000.0,4805.0,3446.0,9.0
958.0,MH에탄올,8060.0,120.0,+1.51%,500.0,1021.0,4515.0,233.0
959.0,성보화학,2960.0,175.0,+6.28%,500.0,577.0,1722.0,10.0
960.0,TRUE 인버스 2X 천연가스 선물 ETN(H),400.0,30.0,-6.98%,0.0,,,
961.0,태평양물산,1225.0,10.0,+0.82%,500.0,8929.0,7650.0,14.0
962.0,모나미,3120.0,120.0,+4.00%,1000.0,1322.0,2025.0,51.0
963.0,DSR제강,4080.0,160.0,+4.08%,500.0,2071.0,2417.0,43.0
964.0,키움 미국달러선물 ETN,11705.0,10.0,-0.09%,0.0,,,
965.0,TIGER 차이나바이오테크SOLACTIVE,7495.0,470.0,+6.69%,0.0,,,
966.0,부국증권우,19400.0,100.0,+0.52%,5000.0,,,
